game_id,date,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,abs_error
2025-02-04-IND-POR,2025-02-04,IND,POR,5.5,-5.5,-5.072978377342224,112,89,23,1,1,1,1,0,0,28.072978377342224
2025-02-05-MIL-CHA,2025-02-05,MIL,CHA,10.5,-10.5,-10.428857147693634,102,112,-10,1,1,1,0,0,1,0.42885714769363403
2025-02-05-CLE-DET,2025-02-05,CLE,DET,3.5,-3.5,-3.0087336599826813,115,118,-3,1,1,1,0,0,1,0.008733659982681274
2025-02-05-SAS-ATL,2025-02-05,SAS,ATL,4.5,-4.5,-4.013007581233978,125,126,-1,1,1,1,0,0,1,3.0130075812339783
2025-02-05-WAS-BKN,2025-02-05,WAS,BKN,-5.5,5.5,5.086373388767242,102,119,-17,0,0,1,0,1,0,22.086373388767242
2025-02-05-MIA-PHI,2025-02-05,MIA,PHI,-2.0,2.0,1.7887051552534103,101,108,-7,0,0,1,0,1,0,8.78870515525341
2025-02-05-MEM-TOR,2025-02-05,MEM,TOR,10.5,-10.5,-10.170408874750136,107,138,-31,0,1,0,0,0,1,20.829591125249863
2025-02-05-CHI-MIN,2025-02-05,CHI,MIN,-11.5,11.5,13.376754879951475,127,108,19,1,1,1,1,1,1,5.623245120048525
2025-02-05-PHX-OKC,2025-02-05,PHX,OKC,-13.0,13.0,13.059815183281898,140,109,31,1,1,1,1,1,1,17.9401848167181
2025-02-05-GSW-UTA,2025-02-05,GSW,UTA,6.5,-6.5,-6.4365374147892,131,128,3,1,1,1,1,0,0,9.4365374147892
2025-02-05-NOP-DEN,2025-02-05,NOP,DEN,-11.0,11.0,12.268482565879822,144,119,25,1,1,1,1,1,1,12.731517434120178
2025-02-05-ORL-SAC,2025-02-05,ORL,SAC,-4.0,4.0,4.477605640888214,111,130,-19,0,1,0,0,1,0,23.477605640888214
2025-02-06-DAL-BOS,2025-02-06,DAL,BOS,-12.5,12.5,15.152540922164915,120,127,-7,0,1,0,0,1,0,22.152540922164917
2025-02-06-HOU-MIN,2025-02-06,HOU,MIN,-1.0,1.0,2.6385464668273926,127,114,13,1,1,1,1,1,1,10.361453533172607
2025-02-06-ORL-DEN,2025-02-06,ORL,DEN,-5.5,5.5,6.492484390735626,112,90,22,1,1,1,1,1,1,15.507515609264374
2025-02-06-GSW-LAL,2025-02-06,GSW,LAL,-5.0,5.0,5.250191062688828,120,112,8,1,1,1,1,1,1,2.7498089373111716
2025-02-06-SAC-POR,2025-02-06,SAC,POR,1.5,-1.5,-1.0676089823246002,108,102,6,1,1,1,1,0,0,7.0676089823246
2025-02-06-IND-LAC,2025-02-06,IND,LAC,-5.5,5.5,5.3866091668605804,112,119,-7,0,0,1,0,1,0,12.38660916686058
2025-02-07-SAS-CHA,2025-02-07,SAS,CHA,10.0,-10.0,-10.320518732070925,117,116,1,1,0,0,1,0,0,11.320518732070925
2025-02-07-CLE-WAS,2025-02-07,CLE,WAS,17.5,-17.5,-17.15532124042511,124,134,-10,1,1,1,0,0,1,7.15532124042511
2025-02-07-MIL-ATL,2025-02-07,MIL,ATL,2.5,-2.5,-1.9079888463020325,115,110,5,1,1,1,1,0,0,6.9079888463020325
2025-02-07-MIA-BKN,2025-02-07,MIA,BKN,5.0,-5.0,-4.747223645448685,102,86,16,1,1,1,1,0,0,20.747223645448685
2025-02-07-PHI-DET,2025-02-07,PHI,DET,5.5,-5.5,-4.996830999851227,125,112,13,1,1,1,1,0,0,17.996830999851227
2025-02-07-TOR-OKC,2025-02-07,TOR,OKC,-19.0,19.0,19.529322743415836,121,109,12,0,1,0,1,1,1,7.529322743415836
2025-02-07-UTA-PHX,2025-02-07,UTA,PHX,-7.5,7.5,9.191827297210692,135,127,8,1,1,1,1,1,1,1.1918272972106916
2025-02-08-HOU-DAL,2025-02-08,HOU,DAL,-3.0,3.0,2.578060686588288,116,105,11,1,0,0,1,1,1,8.421939313411713
2025-02-08-IND-LAL,2025-02-08,IND,LAL,4.5,-4.5,-4.070436745882034,124,117,7,1,1,1,1,0,0,11.070436745882034
2025-02-08-SAS-ORL,2025-02-08,SAS,ORL,-3.0,3.0,2.9107615873217583,112,111,1,0,0,1,1,1,1,1.9107615873217583
2025-02-08-ATL-WAS,2025-02-08,ATL,WAS,7.0,-7.0,-7.225237995386124,111,125,-14,0,0,1,0,0,1,6.774762004613876
2025-02-08-GSW-CHI,2025-02-08,GSW,CHI,6.5,-6.5,-6.399750739336014,111,132,-21,0,1,0,0,0,1,14.600249260663986
2025-02-08-OKC-MEM,2025-02-08,OKC,MEM,1.5,-1.5,-1.4868797231465578,112,125,-13,0,1,0,0,0,1,11.513120276853442
2025-02-08-POR-MIN,2025-02-08,POR,MIN,-4.0,4.0,5.06003737449646,114,98,16,1,1,1,1,1,1,10.93996262550354
2025-02-08-BOS-NYK,2025-02-08,BOS,NYK,3.0,-3.0,-3.156500905752182,104,131,-27,0,0,1,0,0,1,23.843499094247818
2025-02-08-DEN-PHX,2025-02-08,DEN,PHX,6.5,-6.5,-6.0141921043396,105,122,-17,0,1,0,0,0,1,10.9858078956604
2025-02-08-NOP-SAC,2025-02-08,NOP,SAC,-8.0,8.0,7.651437431573868,123,118,5,0,0,1,1,1,1,2.651437431573868
2025-02-08-UTA-LAC,2025-02-08,UTA,LAC,-18.0,18.0,18.544175267219543,130,110,20,1,1,1,1,1,1,1.4558247327804565
2025-02-09-CHA-DET,2025-02-09,CHA,DET,-12.0,12.0,12.11377914994955,112,102,10,0,1,0,1,1,1,2.1137791499495506
2025-02-09-TOR-HOU,2025-02-09,TOR,HOU,-8.0,8.0,7.578590452671051,94,87,7,0,0,1,1,1,1,0.578590452671051
2025-02-09-PHI-MIL,2025-02-09,PHI,MIL,3.5,-3.5,-3.2367640137672424,135,127,8,1,1,1,1,0,0,11.236764013767242
2025-02-10-MIN-CLE,2025-02-10,MIN,CLE,-7.5,7.5,9.205527305603027,128,107,21,1,1,1,1,1,1,11.794472694396973
2025-02-10-ATL-ORL,2025-02-10,ATL,ORL,-6.5,6.5,6.180148124694824,106,112,-6,0,0,1,0,1,0,12.180148124694824
2025-02-10-SAS-WAS,2025-02-10,SAS,WAS,11.5,-11.5,-11.388775818049908,121,131,-10,1,1,1,0,0,1,1.3887758180499077
2025-02-10-CHA-BKN,2025-02-10,CHA,BKN,-5.0,5.0,4.979895370081067,97,89,8,1,0,0,1,1,1,3.020104629918933
2025-02-10-BOS-MIA,2025-02-10,BOS,MIA,8.5,-8.5,-7.910001575946808,85,103,-18,0,1,0,0,0,1,10.089998424053192
2025-02-10-GSW-MIL,2025-02-10,GSW,MIL,7.5,-7.5,-7.6348797082901,111,125,-14,0,0,1,0,0,1,6.3651202917099
2025-02-10-NOP-OKC,2025-02-10,NOP,OKC,-17.5,17.5,17.576512031257153,137,101,36,1,1,1,1,1,1,18.423487968742847
2025-02-10-SAC-DAL,2025-02-10,SAC,DAL,1.5,-1.5,-1.8056579530239103,128,129,-1,1,0,0,0,0,1,0.8056579530239103
2025-02-10-POR-DEN,2025-02-10,POR,DEN,-9.0,9.0,8.376298785209656,146,117,29,1,0,0,1,1,1,20.623701214790344
2025-02-10-UTA-LAL,2025-02-10,UTA,LAL,-12.0,12.0,11.694069653749466,132,113,19,1,0,0,1,1,1,7.305930346250534
2025-02-11-TOR-PHI,2025-02-11,TOR,PHI,-11.0,11.0,9.458590149879456,103,106,-3,0,0,1,0,1,0,12.458590149879456
2025-02-11-NYK-IND,2025-02-11,NYK,IND,2.0,-2.0,-1.5506748259067535,115,128,-13,0,1,0,0,0,1,11.449325174093246
2025-02-11-DET-CHI,2025-02-11,DET,CHI,5.0,-5.0,-4.667702227830887,92,132,-40,0,1,0,0,0,1,35.33229777216911
2025-02-11-MEM-PHX,2025-02-11,MEM,PHX,4.0,-4.0,-1.4879553318023682,112,119,-7,0,1,0,0,0,1,5.512044668197632
2025-02-12-SAS-BOS,2025-02-12,SAS,BOS,-8.0,8.0,10.416757822036743,116,103,13,1,1,1,1,1,1,2.583242177963257
2025-02-12-CHA-ORL,2025-02-12,CHA,ORL,-13.0,13.0,12.82180754840374,102,86,16,1,0,0,1,1,1,3.17819245159626
2025-02-12-IND-WAS,2025-02-12,IND,WAS,10.0,-10.0,-10.16058000922203,130,134,-4,1,0,0,0,0,1,6.160580009222031
2025-02-12-PHI-BKN,2025-02-12,PHI,BKN,-2.0,2.0,2.3354703187942505,100,96,4,1,1,1,1,1,1,1.6645296812057495
2025-02-12-ATL-NYK,2025-02-12,ATL,NYK,-8.0,8.0,7.95582539588213,149,148,1,0,0,1,1,1,1,6.95582539588213
2025-02-12-CLE-TOR,2025-02-12,CLE,TOR,12.5,-12.5,-11.96598094701767,108,131,-23,0,1,0,0,0,1,11.03401905298233
2025-02-12-DET-CHI,2025-02-12,DET,CHI,6.0,-6.0,-5.682048827409744,110,128,-18,0,1,0,0,0,1,12.317951172590256
2025-02-12-MIL-MIN,2025-02-12,MIL,MIN,-9.5,9.5,11.387628197669985,101,103,-2,0,1,0,0,1,0,13.387628197669985
2025-02-12-SAC-NOP,2025-02-12,SAC,NOP,6.0,-6.0,-6.614878833293915,111,119,-8,0,0,1,0,0,1,1.3851211667060852
2025-02-12-MIA-OKC,2025-02-12,MIA,OKC,-14.0,14.0,14.093725010752678,115,101,14,0,1,0,1,1,1,0.09372501075267792
2025-02-12-PHX-HOU,2025-02-12,PHX,HOU,-10.0,10.0,10.026436418294908,119,111,8,0,1,0,1,1,1,2.0264364182949084
2025-02-12-POR-DEN,2025-02-12,POR,DEN,-8.0,8.0,8.590203404426575,132,121,11,1,1,1,1,1,1,2.4097965955734253
2025-02-12-LAL-UTA,2025-02-12,LAL,UTA,9.0,-9.0,-8.881899543106556,131,119,12,1,1,1,1,0,0,20.881899543106556
2025-02-12-GSW-DAL,2025-02-12,GSW,DAL,8.0,-8.0,-8.379586398601532,111,107,4,1,0,0,1,0,0,12.379586398601532
2025-02-12-MEM-LAC,2025-02-12,MEM,LAC,-6.5,6.5,6.49344363855198,128,114,14,1,0,0,1,1,1,7.50655636144802
2025-02-13-GSW-HOU,2025-02-13,GSW,HOU,1.5,-1.5,-1.6070318073034286,98,105,-7,0,0,1,0,0,1,5.392968192696571
2025-02-13-SAC-NOP,2025-02-13,SAC,NOP,8.5,-8.5,-8.783351421356201,140,133,7,1,0,0,1,0,0,15.783351421356201
2025-02-13-MIA-DAL,2025-02-13,MIA,DAL,3.0,-3.0,-2.696598142385483,118,113,5,1,1,1,1,0,0,7.696598142385483
2025-02-13-OKC-MIN,2025-02-13,OKC,MIN,9.5,-9.5,-7.306857585906982,116,101,15,1,1,1,1,0,0,22.306857585906982
2025-02-13-LAC-UTA,2025-02-13,LAC,UTA,10.0,-10.0,-10.270130038261414,116,120,-4,1,0,0,0,0,1,6.270130038261414
2025-02-20-MEM-IND,2025-02-20,MEM,IND,1.0,-1.0,-0.6031859219074249,127,113,14,1,1,1,1,0,0,14.603185921907425
2025-02-20-BOS-PHI,2025-02-20,BOS,PHI,6.5,-6.5,-7.463788092136383,104,124,-20,0,0,1,0,0,1,12.536211907863617
2025-02-20-ORL-ATL,2025-02-20,ORL,ATL,1.0,-1.0,-1.216440200805664,108,114,-6,0,0,1,0,0,1,4.783559799194336
2025-02-20-CLE-BKN,2025-02-20,CLE,BKN,12.5,-12.5,-11.707542598247528,97,110,-13,0,1,0,0,0,1,1.292457401752472
2025-02-20-CHI-NYK,2025-02-20,CHI,NYK,-10.0,10.0,10.279993236064913,113,111,2,0,1,0,1,1,1,8.279993236064913
2025-02-20-LAC-MIL,2025-02-20,LAC,MIL,2.0,-2.0,-2.235625132918358,116,110,6,1,0,0,1,0,0,8.235625132918358
2025-02-20-CHA-DEN,2025-02-20,CHA,DEN,-18.0,18.0,17.969316590577364,129,115,14,0,0,1,1,1,1,3.969316590577364
2025-02-20-PHX-SAS,2025-02-20,PHX,SAS,2.5,-2.5,-2.4244867637753487,120,109,11,1,1,1,1,0,0,13.424486763775349
2025-02-20-LAL-POR,2025-02-20,LAL,POR,2.0,-2.0,-1.8977662548422811,102,110,-8,0,1,0,0,0,1,6.102233745157719
2025-02-21-NYK-CLE,2025-02-21,NYK,CLE,-7.5,7.5,10.013873100280762,142,105,37,1,1,1,1,1,1,26.98612689971924
2025-02-21-MEM-ORL,2025-02-21,MEM,ORL,2.0,-2.0,-1.5001018643379211,104,105,-1,1,1,1,0,0,1,0.5001018643379211
2025-02-21-MIL-WAS,2025-02-21,MIL,WAS,5.5,-5.5,-5.571036465466023,101,104,-3,1,0,0,0,0,1,2.5710364654660234
2025-02-21-MIA-TOR,2025-02-21,MIA,TOR,3.5,-3.5,-3.537577785551548,111,120,-9,0,0,1,0,0,1,5.462422214448452
2025-02-21-MIN-HOU,2025-02-21,MIN,HOU,-4.0,4.0,4.011502968147397,121,115,6,1,1,1,1,1,1,1.988497031852603
2025-02-21-DET-SAS,2025-02-21,DET,SAS,4.5,-4.5,-4.235442161560059,110,125,-15,0,1,0,0,0,1,10.764557838439941
2025-02-21-NOP-DAL,2025-02-21,NOP,DAL,-5.5,5.5,5.187353223562241,111,103,8,1,0,0,1,1,1,2.8126467764377594
2025-02-21-OKC-UTA,2025-02-21,OKC,UTA,15.5,-15.5,-15.260816514492037,107,130,-23,0,1,0,0,0,1,7.739183485507963
2025-02-21-GSW-SAC,2025-02-21,GSW,SAC,2.0,-2.0,-1.9500821121037009,108,132,-24,0,1,0,0,0,1,22.0499178878963
2025-02-22-PHX-CHI,2025-02-22,PHX,CHI,5.0,-5.0,-4.782952383160591,117,121,-4,1,1,1,0,0,1,0.7829523831605911
2025-02-22-BKN-PHI,2025-02-22,BKN,PHI,-11.0,11.0,10.048106074333193,103,105,-2,0,0,1,0,1,0,12.048106074333193
2025-02-22-LAL-DEN,2025-02-22,LAL,DEN,-6.5,6.5,6.338081121444702,100,123,-23,0,0,1,0,1,0,29.338081121444702
2025-02-22-HOU-UTA,2025-02-22,HOU,UTA,8.0,-8.0,-7.990229359827936,124,115,9,1,1,1,1,0,0,16.990229359827936
2025-02-22-CHA-POR,2025-02-22,CHA,POR,-6.0,6.0,5.887212075293064,141,88,53,1,0,0,1,1,1,47.112787924706936
2025-02-23-NYK-BOS,2025-02-23,NYK,BOS,-7.5,7.5,9.654403448104858,118,105,13,1,1,1,1,1,1,3.3455965518951416
2025-02-23-DAL-GSW,2025-02-23,DAL,GSW,-9.5,9.5,9.785276293754578,126,102,24,1,1,1,1,1,1,14.214723706245422
2025-02-23-LAC-IND,2025-02-23,LAC,IND,-4.0,4.0,4.112138733267784,129,111,18,1,1,1,1,1,1,13.887861266732216
2025-02-23-DET-ATL,2025-02-23,DET,ATL,2.0,-2.0,-1.639467626810074,143,148,-5,0,1,0,0,0,1,3.360532373189926
2025-02-23-WAS-ORL,2025-02-23,WAS,ORL,-13.5,13.5,14.473034739494324,110,90,20,1,1,1,1,1,1,5.526965260505676
2025-02-23-PHX-TOR,2025-02-23,PHX,TOR,3.0,-3.0,-2.744767278432846,127,109,18,1,1,1,1,0,0,20.744767278432846
2025-02-23-MIA-MIL,2025-02-23,MIA,MIL,-4.0,4.0,2.8304442167282104,120,113,7,1,0,0,1,1,1,4.1695557832717896
2025-02-23-SAS-NOP,2025-02-23,SAS,NOP,-2.0,2.0,1.252352237701416,114,96,18,1,0,0,1,1,1,16.747647762298584
2025-02-23-MEM-CLE,2025-02-23,MEM,CLE,-5.5,5.5,5.276569873094559,129,123,6,1,0,0,1,1,1,0.7234301269054413
2025-02-23-OKC-MIN,2025-02-23,OKC,MIN,9.0,-9.0,-8.976215140894055,123,130,-7,1,1,1,0,0,1,1.9762151408940554
2025-02-24-LAC-DET,2025-02-24,LAC,DET,-3.0,3.0,2.795679748058319,106,97,9,1,0,0,1,1,1,6.204320251941681
2025-02-24-DEN-IND,2025-02-24,DEN,IND,3.5,-3.5,-3.009160727262497,116,125,-9,0,1,0,0,0,1,5.990839272737503
2025-02-24-CHI-PHI,2025-02-24,CHI,PHI,-6.0,6.0,5.55391851067543,110,142,-32,0,0,1,0,1,0,37.55391851067543
2025-02-24-BKN-WAS,2025-02-24,BKN,WAS,2.5,-2.5,-2.5895443707704544,107,99,8,1,0,0,1,0,0,10.589544370770454
2025-02-24-MIA-ATL,2025-02-24,MIA,ATL,-2.5,2.5,2.103364259004593,98,86,12,1,0,0,1,1,1,9.896635740995407
2025-02-24-MIN-OKC,2025-02-24,MIN,OKC,-11.5,11.5,11.08879604935646,128,131,-3,0,0,1,0,1,0,14.08879604935646
2025-02-24-POR-UTA,2025-02-24,POR,UTA,7.5,-7.5,-7.732512921094894,112,114,-2,1,0,0,0,0,1,5.732512921094894
2025-02-24-CHA-SAC,2025-02-24,CHA,SAC,-11.0,11.0,11.622163534164429,130,88,42,1,1,1,1,1,1,30.37783646583557
2025-02-25-BOS-TOR,2025-02-25,BOS,TOR,10.0,-10.0,-9.82198405265808,101,111,-10,0,1,0,0,0,1,0.17801594734192072
2025-02-25-CLE-ORL,2025-02-25,CLE,ORL,6.0,-6.0,-5.31318587064743,82,122,-40,0,1,0,0,0,1,34.68681412935257
2025-02-25-MIL-HOU,2025-02-25,MIL,HOU,-3.0,3.0,3.0626506581902504,100,97,3,0,1,0,1,1,1,0.0626506581902504
2025-02-25-PHX-MEM,2025-02-25,PHX,MEM,-6.5,6.5,6.667691737413406,151,148,3,0,1,0,1,1,1,3.6676917374134064
2025-02-25-SAS-NOP,2025-02-25,SAS,NOP,-2.5,2.5,1.7526862025260923,109,103,6,1,0,0,1,1,1,4.2473137974739075
2025-02-25-CHA-GSW,2025-02-25,CHA,GSW,-17.0,17.0,18.010298490524292,128,92,36,1,1,1,1,1,1,17.989701509475708
2025-02-25-DAL-LAL,2025-02-25,DAL,LAL,-8.5,8.5,8.322213262319565,107,99,8,0,0,1,1,1,1,0.3222132623195648
2025-02-26-BOS-DET,2025-02-26,BOS,DET,4.5,-4.5,-3.9602789878845215,117,97,20,1,1,1,1,0,0,23.96027898788452
2025-02-26-TOR-IND,2025-02-26,TOR,IND,-12.0,12.0,12.038257241249084,111,91,20,1,1,1,1,1,1,7.9617427587509155
2025-02-26-PHI-NYK,2025-02-26,PHI,NYK,-8.5,8.5,7.984609484672546,110,105,5,0,0,1,1,1,1,2.9846094846725464
2025-02-26-POR-WAS,2025-02-26,POR,WAS,6.0,-6.0,-5.523167312145233,121,129,-8,0,1,0,0,0,1,2.476832687854767
2025-02-26-OKC-BKN,2025-02-26,OKC,BKN,17.0,-17.0,-16.162515997886658,121,129,-8,1,1,1,0,0,1,8.162515997886658
2025-02-26-ATL-MIA,2025-02-26,ATL,MIA,-3.0,3.0,3.0405310168862343,131,109,22,1,1,1,1,1,1,18.959468983113766
2025-02-26-LAC-CHI,2025-02-26,LAC,CHI,9.5,-9.5,-9.585400626063349,117,122,-5,1,0,0,0,0,1,4.585400626063349
2025-02-26-SAC-UTA,2025-02-26,SAC,UTA,9.5,-9.5,-9.743144735693932,101,118,-17,0,0,1,0,0,1,7.256855264306068
2025-02-26-SAS-HOU,2025-02-26,SAS,HOU,-7.5,7.5,7.590616002678871,118,106,12,1,1,1,1,1,1,4.409383997321129
2025-02-27-GSW-ORL,2025-02-27,GSW,ORL,4.5,-4.5,-4.27368500828743,115,121,-6,0,1,0,0,0,1,1.7263149917125702
2025-02-27-DEN-MIL,2025-02-27,DEN,MIL,3.0,-3.0,-2.949055414646864,121,112,9,1,1,1,1,0,0,11.949055414646864
2025-02-27-CHA-DAL,2025-02-27,CHA,DAL,-11.0,11.0,11.777078032493591,103,96,7,0,1,0,1,1,1,4.777078032493591
2025-02-27-NOP-PHX,2025-02-27,NOP,PHX,-6.5,6.5,8.154370784759521,116,124,-8,0,1,0,0,1,0,16.15437078475952
2025-02-27-MIN-LAL,2025-02-27,MIN,LAL,-6.0,6.0,5.993546541780233,111,102,9,1,0,0,1,1,1,3.0064534582197666
2025-02-28-DEN-DET,2025-02-28,DEN,DET,-2.0,2.0,2.848168909549713,119,134,-15,0,1,0,0,1,0,17.848168909549713
2025-02-28-OKC-ATL,2025-02-28,OKC,ATL,11.0,-11.0,-10.618118554353714,119,135,-16,0,1,0,0,0,1,5.381881445646286
2025-02-28-CLE-BOS,2025-02-28,CLE,BOS,-1.5,1.5,3.56577730178833,116,123,-7,0,1,0,0,1,0,10.56577730178833
2025-02-28-POR-BKN,2025-02-28,POR,BKN,1.5,-1.5,-1.490820785984397,102,121,-19,0,1,0,0,0,1,17.509179214015603
2025-02-28-IND-MIA,2025-02-28,IND,MIA,3.0,-3.0,-2.5215694904327397,125,120,5,1,1,1,1,0,0,7.521569490432739
2025-02-28-TOR-CHI,2025-02-28,TOR,CHI,-1.0,1.0,0.9127515405416488,125,115,10,1,0,0,1,1,1,9.087248459458351
2025-02-28-NYK-MEM,2025-02-28,NYK,MEM,-2.5,2.5,2.580768771469593,113,114,-1,0,1,0,0,1,0,3.580768771469593
2025-02-28-NOP-PHX,2025-02-28,NOP,PHX,-9.0,9.0,10.74624800682068,125,108,17,1,1,1,1,1,1,6.2537519931793195
2025-02-28-MIN-UTA,2025-02-28,MIN,UTA,4.0,-4.0,-3.778693169355393,117,116,1,1,1,1,1,0,0,4.7786931693553925
2025-02-28-LAC-LAL,2025-02-28,LAC,LAL,-1.5,1.5,1.2456753849983215,106,102,4,1,0,0,1,1,1,2.7543246150016785
2025-03-01-WAS-CHA,2025-03-01,WAS,CHA,-3.5,3.5,2.7081921696662903,100,113,-13,0,0,1,0,1,0,15.70819216966629
2025-03-01-BKN-DET,2025-03-01,BKN,DET,-12.5,12.5,12.391769044101238,115,94,21,1,0,0,1,1,1,8.608230955898762
2025-03-01-SAC-HOU,2025-03-01,SAC,HOU,-4.0,4.0,4.04010733962059,103,113,-10,0,1,0,0,1,0,14.04010733962059
2025-03-01-SAS-MEM,2025-03-01,SAS,MEM,-6.0,6.0,5.848498433828354,128,130,-2,0,0,1,0,1,0,7.848498433828354
2025-03-01-GSW-PHI,2025-03-01,GSW,PHI,7.0,-7.0,-6.721201449632645,126,119,7,1,1,1,1,0,0,13.721201449632645
2025-03-01-MIL-DAL,2025-03-01,MIL,DAL,2.5,-2.5,-2.22301122546196,117,132,-15,0,1,0,0,0,1,12.77698877453804
2025-03-02-DEN-BOS,2025-03-02,DEN,BOS,-5.5,5.5,7.61337685585022,110,103,7,1,1,1,1,1,1,0.6133768558502197
2025-03-02-POR-CLE,2025-03-02,POR,CLE,-11.0,11.0,11.877238094806671,133,129,4,0,1,0,1,1,1,7.877238094806671
2025-03-02-CHI-IND,2025-03-02,CHI,IND,-11.5,11.5,11.381237760186195,127,112,15,1,0,0,1,1,1,3.6187622398138046
2025-03-02-NYK-MIA,2025-03-02,NYK,MIA,6.5,-6.5,-6.001243591308594,112,116,-4,1,1,1,0,0,1,2.0012435913085938
2025-03-02-TOR-ORL,2025-03-02,TOR,ORL,-7.0,7.0,6.581995666027069,102,104,-2,0,0,1,0,1,0,8.581995666027069
2025-03-02-OKC-SAS,2025-03-02,OKC,SAS,12.5,-12.5,-12.266297459602356,132,146,-14,0,1,0,0,0,1,1.733702540397644
2025-03-02-NOP-UTA,2025-03-02,NOP,UTA,7.5,-7.5,-7.578592725098133,121,128,-7,1,0,0,0,0,1,0.5785927250981331
2025-03-02-MIN-PHX,2025-03-02,MIN,PHX,1.5,-1.5,0.4372040033340454,98,116,-18,0,1,0,0,1,0,18.437204003334045
2025-03-02-LAC-LAL,2025-03-02,LAC,LAL,2.5,-2.5,-2.4733317513018847,108,102,6,1,1,1,1,0,0,8.473331751301885
2025-03-03-GSW-CHA,2025-03-03,GSW,CHA,13.0,-13.0,-12.937431320548058,101,119,-18,0,1,0,0,0,1,5.062568679451942
2025-03-03-POR-PHI,2025-03-03,POR,PHI,1.5,-1.5,-1.6022987365722656,102,119,-17,0,0,1,0,0,1,15.397701263427734
2025-03-03-WAS-MIA,2025-03-03,WAS,MIA,-8.5,8.5,8.80726969242096,106,90,16,1,1,1,1,1,1,7.1927303075790405
2025-03-03-ATL-MEM,2025-03-03,ATL,MEM,-8.0,8.0,7.789060682058334,130,132,-2,0,0,1,0,1,0,9.789060682058334
2025-03-03-HOU-OKC,2025-03-03,HOU,OKC,-14.5,14.5,14.567841961979866,137,128,9,0,1,0,1,1,1,5.567841961979866
2025-03-03-SAC-DAL,2025-03-03,SAC,DAL,2.0,-2.0,-1.3212773203849792,98,122,-24,0,1,0,0,0,1,22.67872267961502
2025-03-03-DET-UTA,2025-03-03,DET,UTA,10.5,-10.5,-10.52082372456789,106,134,-28,0,0,1,0,0,1,17.47917627543211
2025-03-04-HOU-IND,2025-03-04,HOU,IND,-5.0,5.0,4.475788354873657,115,102,13,1,0,0,1,1,1,8.524211645126343
2025-03-04-TOR-ORL,2025-03-04,TOR,ORL,-6.5,6.5,6.123450219631195,113,114,-1,0,0,1,0,1,0,7.123450219631195
2025-03-04-MIL-ATL,2025-03-04,MIL,ATL,5.0,-5.0,-5.283275932073593,121,127,-6,0,0,1,0,0,1,0.7167240679264069
2025-03-04-GSW-NYK,2025-03-04,GSW,NYK,1.0,-1.0,-1.350580632686615,102,114,-12,0,0,1,0,0,1,10.649419367313385
2025-03-04-CLE-CHI,2025-03-04,CLE,CHI,13.5,-13.5,-13.305701434612274,117,139,-22,0,1,0,0,0,1,8.694298565387726
2025-03-04-PHI-MIN,2025-03-04,PHI,MIN,-13.0,13.0,13.208063900470734,126,112,14,1,1,1,1,1,1,0.7919360995292664
2025-03-04-BKN-SAS,2025-03-04,BKN,SAS,-3.5,3.5,3.402194008231163,127,113,14,1,0,0,1,1,1,10.597805991768837
2025-03-04-LAC-PHX,2025-03-04,LAC,PHX,2.5,-2.5,-0.4435439109802246,119,117,2,1,1,1,1,0,0,2.4435439109802246
2025-03-04-NOP-LAL,2025-03-04,NOP,LAL,-7.5,7.5,7.602276749908924,136,115,21,1,1,1,1,1,1,13.397723250091076
2025-03-05-POR-BOS,2025-03-05,POR,BOS,-9.5,9.5,11.5145001411438,128,118,10,1,1,1,1,1,1,1.5145001411438006
2025-03-05-MIN-CHA,2025-03-05,MIN,CHA,9.0,-9.0,-8.9610915184021,110,125,-15,0,1,0,0,0,1,6.0389084815979
2025-03-05-MIA-CLE,2025-03-05,MIA,CLE,-13.0,13.0,14.081966638565063,112,107,5,0,1,0,1,1,1,9.081966638565063
2025-03-05-UTA-WAS,2025-03-05,UTA,WAS,-5.5,5.5,5.053237974643707,125,122,3,0,0,1,1,1,1,2.0532379746437073
2025-03-05-OKC-MEM,2025-03-05,OKC,MEM,7.0,-7.0,-6.432749390602112,103,120,-17,0,1,0,0,0,1,10.567250609397888
2025-03-05-SAC-DEN,2025-03-05,SAC,DEN,-8.5,8.5,8.240780085325241,116,110,6,0,0,1,1,1,1,2.240780085325241
2025-03-05-DAL-MIL,2025-03-05,DAL,MIL,-12.0,12.0,13.313719749450684,137,107,30,1,1,1,1,1,1,16.686280250549316
2025-03-05-DET-LAC,2025-03-05,DET,LAC,3.5,-3.5,-3.456046439707279,123,115,8,1,1,1,1,0,0,11.45604643970728
2025-03-06-IND-ATL,2025-03-06,IND,ATL,-2.0,2.0,2.101848818361759,124,118,6,1,1,1,1,1,1,3.898151181638241
2025-03-06-PHI-BOS,2025-03-06,PHI,BOS,-13.5,13.5,13.774207949638368,123,105,18,1,1,1,1,1,1,4.2257920503616315
2025-03-06-GSW-BKN,2025-03-06,GSW,BKN,11.0,-11.0,-10.640516340732574,119,121,-2,1,1,1,0,0,1,8.640516340732574
